Frame,Track_ID,Class_ID,Confidence,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2,FPS
1054,6.0,0.0,0.5829,2.67,325.98,1327.38,1080.0,17.19
1055,6.0,0.0,0.5712,3.02,326.83,1321.18,1080.0,21.09
1056,6.0,0.0,0.5654,3.05,325.09,1321.48,1080.0,20.95
1057,6.0,0.0,0.5576,2.42,324.82,1322.55,1080.0,21.15
1058,6.0,0.0,0.5613,3.19,325.67,1324.1,1080.0,23.79
1059,6.0,0.0,0.5724,2.37,324.77,1326.92,1080.0,20.86
1060,6.0,0.0,0.5576,2.47,323.47,1328.86,1080.0,22.78
1061,6.0,0.0,0.5654,3.18,323.17,1330.29,1080.0,25.24
1062,6.0,0.0,0.5753,2.7,321.8,1336.56,1080.0,18.76
1063,6.0,0.0,0.4376,2.74,309.25,1332.03,1079.06,25.51
1064,6.0,0.0,0.4216,4.81,296.79,1325.12,1080.0,18.74
1065,6.0,0.0,0.428,5.53,295.85,1325.95,1080.0,24.8
1066,6.0,0.0,0.3989,5.87,293.77,1327.06,1080.0,25.26
1067,6.0,0.0,0.4492,6.68,295.6,1327.8,1080.0,25.07
1068,6.0,0.0,0.4712,8.34,299.1,1327.73,1080.0,18.96
1069,6.0,0.0,0.5037,9.25,301.81,1328.96,1080.0,25.33
1070,6.0,0.0,0.5097,42.72,198.64,1716.54,1080.0,25.43
1071,6.0,0.0,0.511,54.66,158.46,1852.8,1080.0,18.76
1072,6.0,0.0,0.5087,58.94,140.37,1910.43,1080.0,23.45
1073,6.0,0.0,0.4912,63.68,138.22,1920.0,1080.0,25.02
1074,6.0,0.0,0.4865,67.74,138.37,1920.0,1080.0,21.67
1075,6.0,0.0,0.5082,30.99,245.26,1564.63,1080.0,24.71
1076,6.0,0.0,0.4823,15.0,288.78,1404.72,1080.0,31.47
1077,6.0,0.0,0.4751,10.15,304.39,1352.15,1080.0,31.16
1078,6.0,0.0,0.4562,7.42,307.43,1334.31,1080.0,31.69
1079,6.0,0.0,0.4377,6.61,308.2,1327.96,1079.93,21.16
1080,6.0,0.0,0.4081,6.59,305.59,1326.85,1079.93,19.07
1081,6.0,0.0,0.4601,6.21,307.43,1326.65,1080.0,24.85
1082,6.0,0.0,0.4631,6.28,308.21,1327.32,1079.99,24.68
1083,6.0,0.0,0.5038,41.26,195.03,1718.19,1080.0,19.35
1084,6.0,0.0,0.495,55.0,153.36,1854.38,1080.0,21.53
1085,6.0,0.0,0.4886,62.33,137.34,1911.57,1080.0,20.96
1086,6.0,0.0,0.4996,64.01,131.87,1920.0,1079.97,31.94
1087,6.0,0.0,0.5144,64.77,130.09,1920.0,1079.94,31.48
1088,6.0,0.0,0.5146,65.12,129.07,1920.0,1079.97,31.79
1089,6.0,0.0,0.502,71.41,124.92,1920.0,1080.0,21.05
1090,6.0,0.0,0.3688,89.09,115.71,1920.0,1080.0,27.23
1091,6.0,0.0,0.5558,43.18,254.12,1544.06,1080.0,20.41
1092,6.0,0.0,0.4945,82.58,190.98,1794.71,1080.0,24.91
1093,6.0,0.0,0.5459,44.31,324.77,1511.56,1080.0,18.82
1094,6.0,0.0,0.58,17.07,379.85,1387.63,1079.27,24.93
1095,6.0,0.0,0.5921,6.13,400.04,1343.83,1073.11,25.3
1096,6.0,0.0,0.7037,0.0,146.27,1727.93,1080.0,15.05
1097,6.0,0.0,0.7032,0.0,47.33,1851.88,990.41,24.95
1098,6.0,0.0,0.6908,0.0,11.08,1907.69,955.85,25.24
1099,6.0,0.0,0.6875,0.0,0.0,1920.0,946.23,25.27
1100,6.0,0.0,0.691,0.0,0.0,1920.0,944.44,18.84
1101,6.0,0.0,0.6939,0.0,0.0,1920.0,945.54,23.34
1102,6.0,0.0,0.6939,0.0,0.0,1920.0,945.87,25.14
1103,6.0,0.0,0.7002,0.0,0.0,1920.0,946.36,24.97
1104,6.0,0.0,0.703,0.0,0.0,1920.0,948.34,21.11
1105,6.0,0.0,0.7004,0.0,0.0,1920.0,951.06,26.0
1106,6.0,0.0,0.6954,0.0,0.0,1920.0,952.96,21.2
1107,6.0,0.0,0.6971,0.0,0.0,1920.0,953.23,20.97
1108,6.0,0.0,0.694,0.0,0.0,1920.0,955.36,31.57
1109,6.0,0.0,0.6965,0.0,0.0,1920.0,956.3,25.71
1110,6.0,0.0,0.6999,0.0,0.0,1920.0,957.35,31.43
1111,6.0,0.0,0.7055,0.0,0.0,1920.0,958.63,23.85
1112,6.0,0.0,0.7069,0.0,0.0,1920.0,960.6,25.01
1113,6.0,0.0,0.7057,0.0,0.0,1920.0,962.28,20.62
1114,6.0,0.0,0.7072,0.0,0.0,1920.0,962.2,25.63
1115,6.0,0.0,0.7138,0.0,0.0,1920.0,963.44,31.69
1116,6.0,0.0,0.7145,0.0,0.95,1920.0,964.15,21.1
1117,6.0,0.0,0.7043,0.0,2.19,1920.0,965.3,26.98
1118,6.0,0.0,0.6932,0.0,4.63,1920.0,965.55,26.9
1119,6.0,0.0,0.6905,0.0,4.47,1920.0,967.87,23.52
1120,6.0,0.0,0.6856,0.0,3.44,1920.0,969.11,25.58
1121,6.0,0.0,0.6827,0.0,0.99,1920.0,967.53,25.11
1122,6.0,0.0,0.6756,0.0,0.15,1920.0,966.38,25.21
1123,6.0,0.0,0.6808,0.0,0.0,1920.0,966.8,25.02
1124,6.0,0.0,0.682,0.0,0.9,1920.0,967.32,18.93
1125,6.0,0.0,0.6925,0.0,0.79,1920.0,972.39,25.42
1126,6.0,0.0,0.7011,0.0,1.1,1919.97,977.48,19.12
1127,6.0,0.0,0.7048,0.0,1.5,1919.84,980.72,25.02
1128,6.0,0.0,0.7054,0.0,1.27,1919.79,980.67,25.01
1129,6.0,0.0,0.7077,0.0,2.62,1919.67,980.64,25.0
1130,6.0,0.0,0.7064,0.0,4.52,1919.56,981.23,18.74
1131,6.0,0.0,0.6954,0.0,5.87,1919.27,979.86,18.64
1132,6.0,0.0,0.6916,0.0,6.47,1919.1,978.12,25.32
1133,6.0,0.0,0.6876,0.0,7.03,1919.0,974.0,24.99
1134,6.0,0.0,0.6929,0.0,6.25,1918.97,973.18,24.75
1135,6.0,0.0,0.6849,0.0,4.66,1918.97,969.2,26.42
1136,6.0,0.0,0.6913,0.0,4.4,1918.96,968.76,25.64
1137,6.0,0.0,0.6822,0.0,6.65,1918.85,971.36,20.03
1138,6.0,0.0,0.6914,0.0,5.55,1918.94,972.44,27.06
1139,6.0,0.0,0.6918,0.0,5.45,1918.91,973.79,23.98
1140,6.0,0.0,0.697,0.0,4.17,1918.96,974.6,21.07
1141,6.0,0.0,0.6874,0.0,5.28,1918.88,970.61,20.8
1142,6.0,0.0,0.6907,0.0,5.41,1918.83,968.61,18.75
1143,6.0,0.0,0.6833,0.0,3.03,1918.85,966.26,18.96
1144,6.0,0.0,0.6848,0.0,3.18,1918.84,965.94,21.45
1145,6.0,0.0,0.6865,0.0,2.56,1918.83,964.15,31.46
1146,6.0,0.0,0.6904,0.0,1.85,1918.83,963.15,21.12
1147,6.0,0.0,0.6962,0.0,0.51,1918.89,964.41,20.72
1148,6.0,0.0,0.6998,0.0,0.02,1918.96,966.58,25.29
1149,6.0,0.0,0.7022,0.0,0.0,1919.01,966.5,26.18
1150,6.0,0.0,0.6908,0.0,0.0,1918.96,965.4,22.45
1151,6.0,0.0,0.6835,0.0,0.0,1918.78,964.65,24.98
1152,6.0,0.0,0.6772,0.0,1.16,1918.69,964.96,19.86
1153,6.0,0.0,0.6828,0.0,0.35,1918.71,967.6,18.6
1154,6.0,0.0,0.6848,0.0,0.04,1918.79,969.91,18.6
1155,6.0,0.0,0.6888,0.0,0.0,1918.84,968.58,25.28
1156,6.0,0.0,0.6893,0.0,0.0,1918.77,970.68,25.45
1157,6.0,0.0,0.6981,0.0,0.0,1918.88,970.7,24.6
1158,6.0,0.0,0.7134,0.0,0.0,1919.1,971.17,18.89
1159,6.0,0.0,0.7121,0.0,0.0,1919.15,970.36,23.17
1160,6.0,0.0,0.7008,0.0,0.0,1918.94,968.41,25.23
1161,6.0,0.0,0.695,0.0,0.0,1918.87,968.39,25.25
1162,6.0,0.0,0.6908,0.0,1.8,1918.77,967.38,25.24
1163,6.0,0.0,0.6878,0.0,3.47,1918.69,965.38,18.75
1164,6.0,0.0,0.6852,0.0,5.05,1918.61,964.01,18.1
1165,6.0,0.0,0.6868,0.0,5.19,1918.55,963.06,25.25
1166,6.0,0.0,0.6843,0.0,5.84,1918.51,962.4,21.21
1167,6.0,0.0,0.6932,0.0,3.54,1918.59,962.98,33.43
1168,6.0,0.0,0.6953,0.0,2.33,1918.63,964.1,21.15
1169,6.0,0.0,0.6921,0.0,2.65,1918.61,964.31,21.1
1170,6.0,0.0,0.6912,0.0,2.82,1918.62,965.12,27.03
1171,6.0,0.0,0.6912,0.0,2.7,1918.63,966.43,25.64
1172,6.0,0.0,0.6939,0.0,2.32,1918.66,968.79,18.89
1173,6.0,0.0,0.6937,0.0,1.7,1918.73,973.3,17.84
1174,6.0,0.0,0.694,0.0,0.77,1918.82,974.48,31.36
1175,6.0,0.0,0.6969,0.0,0.2,1918.93,974.93,20.95
1176,6.0,0.0,0.6985,0.0,0.0,1918.96,973.94,21.25
1177,6.0,0.0,0.6957,0.0,0.0,1918.94,971.87,37.0
1178,6.0,0.0,0.7,0.0,0.0,1918.9,972.16,21.12
1179,6.0,0.0,0.7031,0.0,0.0,1918.82,972.45,20.99
1180,6.0,0.0,0.6972,0.0,0.31,1918.81,970.76,29.87
1181,6.0,0.0,0.6965,0.0,0.31,1918.85,969.74,18.88
1182,6.0,0.0,0.6941,0.0,0.55,1918.87,969.54,23.17
1183,6.0,0.0,0.6957,0.0,0.28,1918.87,970.01,25.13
1184,6.0,0.0,0.6952,0.0,0.43,1918.85,969.2,24.77
1185,6.0,0.0,0.6948,0.0,0.3,1918.89,968.7,18.75
1186,6.0,0.0,0.6963,0.01,1.08,1918.85,969.28,18.53
1187,6.0,0.0,0.6975,0.0,0.77,1918.89,969.97,25.17
1188,6.0,0.0,0.7022,0.0,0.29,1918.89,970.1,18.54
1189,6.0,0.0,0.7028,0.0,0.08,1918.9,969.96,25.05
1190,6.0,0.0,0.7035,0.0,0.0,1918.9,969.07,24.7
1191,6.0,0.0,0.7026,0.0,0.0,1918.86,968.45,24.96
1192,6.0,0.0,0.6993,0.0,0.11,1918.83,968.15,25.02
1193,6.0,0.0,0.6988,0.0,0.19,1918.81,968.23,18.76
1194,6.0,0.0,0.6911,0.0,0.05,1918.86,966.93,17.95
1195,6.0,0.0,0.6895,0.0,0.5,1918.91,967.08,23.69
1196,6.0,0.0,0.6913,0.0,0.97,1918.9,967.48,26.54
1197,6.0,0.0,0.6929,0.0,1.42,1918.92,970.1,24.2
1198,6.0,0.0,0.6889,0.0,1.39,1918.96,971.24,21.17
1199,6.0,0.0,0.6863,0.0,1.57,1918.95,971.77,31.46
1200,6.0,0.0,0.6846,0.0,1.11,1918.96,971.88,21.14
1201,6.0,0.0,0.6856,0.0,0.72,1918.97,973.27,21.6
1202,6.0,0.0,0.6869,0.0,0.24,1918.97,973.77,25.24
1203,6.0,0.0,0.6885,0.0,0.06,1919.0,973.93,19.85
1204,6.0,0.0,0.6897,0.0,0.0,1919.0,974.51,27.28
1205,6.0,0.0,0.6912,0.0,0.0,1918.97,975.06,26.8
1206,6.0,0.0,0.6899,0.0,0.0,1919.0,975.56,23.87
1207,6.0,0.0,0.6885,0.0,0.0,1918.99,975.68,18.32
1208,6.0,0.0,0.6879,0.0,0.0,1918.98,975.8,21.13
1209,6.0,0.0,0.6867,0.0,0.0,1918.97,975.31,21.21
1210,6.0,0.0,0.6862,0.0,0.0,1918.96,974.91,24.66
1211,6.0,0.0,0.6851,0.0,0.0,1918.94,974.79,25.1
1212,6.0,0.0,0.6859,0.0,0.0,1918.91,974.35,25.23
1213,6.0,0.0,0.6858,0.0,0.0,1918.91,974.28,25.14
1214,6.0,0.0,0.6862,0.0,0.0,1918.91,974.39,18.62
1215,6.0,0.0,0.5109,0.0,0.0,1486.12,1050.55,12.44
1216,6.0,0.0,0.5027,0.0,0.46,1398.24,1054.96,18.87
1217,6.0,0.0,0.5167,0.48,0.6,1374.03,1057.1,25.06
1218,6.0,0.0,0.5189,2.67,1.3,1359.67,1058.76,25.01
1219,6.0,0.0,0.4758,0.0,3.42,1358.81,1059.02,19.7
1220,6.0,0.0,0.3935,3.2,0.97,1354.48,1055.45,18.89
1221,6.0,0.0,0.4798,4.15,0.0,1359.7,1058.09,25.01
1222,6.0,0.0,0.5086,5.13,0.0,1352.15,1062.01,18.62
1223,6.0,0.0,0.4941,4.0,0.0,1350.39,1060.22,24.94
1224,6.0,0.0,0.5323,3.31,0.0,1355.89,1059.45,19.66
1225,6.0,0.0,0.4505,2.78,0.0,1341.3,1052.9,21.5
1226,6.0,0.0,0.432,1.97,0.0,1345.98,1049.88,23.83
1227,6.0,0.0,0.4834,2.24,0.0,1347.75,1050.51,21.09
1228,6.0,0.0,0.5347,2.23,0.0,1350.03,1051.21,21.07
1229,6.0,0.0,0.5241,2.05,0.0,1350.7,1050.11,17.39
1230,6.0,0.0,0.529,1.86,0.0,1354.44,1051.37,23.99
1231,6.0,0.0,0.5351,1.75,0.0,1356.69,1054.81,22.47
1232,6.0,0.0,0.5058,1.61,0.0,1357.89,1053.65,25.01
1233,6.0,0.0,0.4957,1.38,0.0,1357.58,1053.41,21.05
1234,6.0,0.0,0.4996,1.37,0.13,1354.45,1052.65,23.56
1235,6.0,0.0,0.5081,1.07,0.0,1355.44,1051.15,21.14
1236,6.0,0.0,0.5137,0.94,0.09,1353.37,1051.39,21.05
1237,6.0,0.0,0.5094,0.65,0.0,1353.29,1050.04,20.79
1238,6.0,0.0,0.5064,0.72,0.0,1352.05,1050.29,31.94
1239,6.0,0.0,0.5096,0.69,0.0,1351.45,1049.49,31.25
1240,6.0,0.0,0.5145,0.68,0.0,1351.56,1049.74,31.39
1241,6.0,0.0,0.4805,0.64,0.11,1349.71,1048.0,24.23
1242,6.0,0.0,0.4905,0.57,0.0,1351.66,1047.59,18.76
1243,6.0,0.0,0.4947,0.47,0.0,1352.02,1048.14,25.43
1244,6.0,0.0,0.4864,0.36,0.0,1352.72,1048.26,24.81
1245,6.0,0.0,0.5222,0.22,0.19,1351.97,1050.08,25.26
1246,6.0,0.0,0.5311,0.35,0.09,1352.55,1051.52,22.12
1247,6.0,0.0,0.4971,0.16,0.0,1352.31,1052.18,24.97
1248,6.0,0.0,0.492,0.22,0.33,1352.92,1052.21,18.65
1249,6.0,0.0,0.5535,0.19,0.0,1355.49,1049.81,24.69
1250,6.0,0.0,0.5091,0.12,0.0,1353.63,1050.44,24.94
1251,6.0,0.0,0.4957,0.27,0.17,1354.0,1050.56,25.17
1252,6.0,0.0,0.5279,0.15,0.0,1354.07,1050.73,24.96
1253,6.0,0.0,0.5301,0.05,0.0,1353.88,1051.44,25.01
1254,6.0,0.0,0.5534,0.19,0.0,1356.73,1052.95,18.67
1255,6.0,0.0,0.5248,0.13,0.0,1357.14,1056.87,23.2
1256,6.0,0.0,0.5213,0.15,0.0,1359.4,1056.19,23.79
1257,6.0,0.0,0.4907,0.17,0.0,1357.54,1057.24,21.04
1258,,,,,,,,31.76
1259,,,,,,,,46.02
1260,,,,,,,,63.02
1261,,,,,,,,43.54
1262,,,,,,,,37.55
1263,,,,,,,,78.43
1264,,,,,,,,35.51
1265,,,,,,,,52.63
1266,,,,,,,,199.43
1267,,,,,,,,38.73
1268,,,,,,,,107.35
1269,,,,,,,,62.19
1270,,,,,,,,63.53
1271,,,,,,,,62.89
1272,,,,,,,,63.62
1273,,,,,,,,63.8
1274,,,,,,,,63.17
1275,,,,,,,,63.41
1276,,,,,,,,63.4
1277,,,,,,,,59.91
1278,,,,,,,,77.03
1279,,,,,,,,60.6
1280,,,,,,,,72.97
1281,,,,,,,,60.68
1282,,,,,,,,76.39
1283,,,,,,,,12.95
1284,,,,,,,,80.3
1285,,,,,,,,76.98
1286,,,,,,,,37.13
1287,,,,,,,,74.98
1288,,,,,,,,76.71
1289,,,,,,,,38.18
1290,,,,,,,,74.75
1291,,,,,,,,38.08
1292,,,,,,,,78.53
1293,,,,,,,,77.01
1294,,,,,,,,42.46
1295,,,,,,,,1185.17
1296,,,,,,,,38.53
1297,,,,,,,,63.82
1298,,,,,,,,62.19
1299,,,,,,,,63.59
1300,,,,,,,,53.53
1301,,,,,,,,63.56
1302,,,,,,,,31.84
1303,,,,,,,,38.68
1304,,,,,,,,63.69
1305,,,,,,,,166.42
1306,,,,,,,,63.4
1307,,,,,,,,63.24
1308,,,,,,,,53.9
1309,,,,,,,,38.19
1310,,,,,,,,77.5
1311,,,,,,,,72.73
1312,,,,,,,,41.71
1313,,,,,,,,37.46
1314,,,,,,,,70.28
1315,,,,,,,,77.02
1316,,,,,,,,37.5
1317,,,,,,,,73.29
1318,,,,,,,,72.72
1319,,,,,,,,55.46
1320,,,,,,,,76.52
1321,,,,,,,,51.13
1322,,,,,,,,89.06
1323,,,,,,,,67.56
1324,,,,,,,,66.66
1325,,,,,,,,23.1
1326,,,,,,,,31.71
1327,,,,,,,,21.09
1328,,,,,,,,63.68
1329,,,,,,,,31.86
1330,,,,,,,,23.9
1331,,,,,,,,19.99
1332,,,,,,,,27.9
1333,,,,,,,,25.35
1334,,,,,,,,44.83
1335,,,,,,,,78.88
1336,,,,,,,,76.03
1337,,,,,,,,18.92
1338,,,,,,,,24.59
1339,,,,,,,,78.55
1340,,,,,,,,37.53
1341,,,,,,,,77.52
1342,,,,,,,,42.48
1343,,,,,,,,36.92
1344,,,,,,,,19.7
1345,,,,,,,,18.99
1346,,,,,,,,25.0
1347,,,,,,,,36.23
1348,,,,,,,,73.76
1349,,,,,,,,77.1
1350,,,,,,,,24.87
1351,,,,,,,,18.02
1352,,,,,,,,24.77
1353,,,,,,,,38.31
1354,,,,,,,,23.17
1355,,,,,,,,199.96
1356,,,,,,,,63.33
1357,,,,,,,,62.69
1358,,,,,,,,62.63
1359,,,,,,,,63.33
1360,,,,,,,,572.68
1361,,,,,,,,15.82
1362,,,,,,,,62.75
1363,,,,,,,,18.77
1364,,,,,,,,24.95
1365,,,,,,,,25.64
1366,,,,,,,,18.9
1367,,,,,,,,25.23
1368,,,,,,,,24.96
1369,,,,,,,,24.92
1370,,,,,,,,18.72
1371,,,,,,,,25.28
1372,,,,,,,,18.7
1373,,,,,,,,24.96
1374,,,,,,,,24.96
1375,,,,,,,,36.8
1376,,,,,,,,18.78
1377,,,,,,,,20.49
1378,,,,,,,,30.69
1379,,,,,,,,21.21
1380,,,,,,,,31.06
1381,,,,,,,,22.35
1382,,,,,,,,24.67
1383,,,,,,,,25.67
1384,,,,,,,,31.24
1385,,,,,,,,23.36
1386,,,,,,,,21.78
1387,,,,,,,,24.02
1388,,,,,,,,20.97
1389,,,,,,,,21.02
1390,,,,,,,,21.77
1391,,,,,,,,21.94
1392,7.0,0.0,0.698,225.94,69.68,1916.16,917.8,18.86
1393,7.0,0.0,0.7681,213.76,44.92,1917.77,946.57,25.26
1394,7.0,0.0,0.788,203.62,37.46,1918.06,960.73,18.74
1395,7.0,0.0,0.7715,186.66,39.14,1918.32,994.17,25.69
1396,7.0,0.0,0.8135,177.14,29.88,1917.55,992.73,18.89
1397,7.0,0.0,0.733,173.65,34.42,1915.64,970.21,25.15
1398,7.0,0.0,0.7289,179.79,78.21,1913.63,928.09,18.81
1399,7.0,0.0,0.7048,179.09,65.75,1915.97,958.17,25.02
1400,7.0,0.0,0.5953,163.86,80.29,1913.93,977.73,18.61
1401,7.0,0.0,0.6081,129.19,82.58,1913.44,976.81,25.33
1402,7.0,0.0,0.6191,105.79,76.57,1908.27,982.55,18.61
1403,7.0,0.0,0.6962,93.92,74.79,1908.4,955.54,19.18
1404,7.0,0.0,0.6641,82.93,48.96,1912.03,973.18,22.73
1405,7.0,0.0,0.7889,56.51,47.95,1909.81,993.95,21.14
1406,7.0,0.0,0.8035,46.81,39.46,1915.54,1003.99,20.98
1407,7.0,0.0,0.7888,14.88,35.43,1916.98,1010.01,21.12
1408,7.0,0.0,0.8268,3.92,13.4,1916.78,1035.79,21.0
1409,7.0,0.0,0.8513,0.0,9.83,1920.0,1065.32,31.69
1410,7.0,0.0,0.8299,0.0,2.49,1920.0,1059.72,21.07
1411,7.0,0.0,0.8368,0.0,1.55,1920.0,1072.26,20.76
1412,7.0,0.0,0.8536,0.0,0.0,1920.0,1078.86,18.52
1413,7.0,0.0,0.8125,1.33,0.0,1920.0,1080.0,19.14
1414,7.0,0.0,0.8114,4.97,0.0,1920.0,1080.0,20.99
1415,7.0,0.0,0.8256,5.01,0.0,1920.0,1080.0,21.19
1416,7.0,0.0,0.831,3.79,0.0,1920.0,1080.0,20.99
1417,7.0,0.0,0.8289,3.11,1.44,1920.0,1080.0,31.29
1418,7.0,0.0,0.829,1.32,0.0,1920.0,1080.0,26.99
1419,7.0,0.0,0.8376,0.0,0.0,1920.0,1080.0,23.95
1420,7.0,0.0,0.8413,0.0,0.42,1917.86,1080.0,23.64
1421,7.0,0.0,0.8596,0.0,3.31,1917.91,1080.0,18.87
1422,7.0,0.0,0.8419,0.0,8.03,1917.54,1080.0,25.21
1423,7.0,0.0,0.8268,1.22,6.21,1909.11,1074.14,18.8
1424,7.0,0.0,0.8271,3.51,5.65,1906.57,1070.99,18.91
1425,7.0,0.0,0.8153,3.87,5.66,1904.53,1064.69,25.25
1426,7.0,0.0,0.8038,0.0,4.16,1911.28,1070.79,18.62
1427,7.0,0.0,0.8033,0.0,2.05,1910.76,1075.59,21.78
1428,7.0,0.0,0.8064,0.91,0.36,1911.3,1080.0,18.55
1429,7.0,0.0,0.8208,3.65,0.0,1913.28,1080.0,19.79
1430,7.0,0.0,0.8088,5.0,0.0,1913.63,1080.0,18.74
1431,7.0,0.0,0.8216,4.66,0.0,1914.0,1080.0,24.68
1432,7.0,0.0,0.8211,4.0,0.0,1913.59,1080.0,18.75
1433,7.0,0.0,0.8024,3.0,0.0,1904.35,1080.0,24.15
1434,7.0,0.0,0.8171,2.44,3.72,1903.92,1080.0,22.51
1435,7.0,0.0,0.8082,1.14,7.94,1896.85,1080.0,20.86
1436,7.0,0.0,0.7743,1.62,9.26,1888.86,1079.66,21.21
1437,7.0,0.0,0.7602,1.93,10.38,1883.8,1079.93,21.0
1438,7.0,0.0,0.8029,1.45,18.26,1887.78,1078.06,21.14
1439,7.0,0.0,0.7754,0.0,20.51,1901.05,1077.19,21.1
1440,7.0,0.0,0.7588,1.63,15.34,1885.1,1073.37,20.95
1441,7.0,0.0,0.7623,0.88,4.87,1876.16,1079.02,22.4
1442,7.0,0.0,0.7752,2.78,1.52,1891.82,1080.0,22.06
1443,7.0,0.0,0.7841,5.72,1.16,1906.36,1080.0,18.55
1444,7.0,0.0,0.8131,8.23,2.83,1912.35,1080.0,31.44
1445,7.0,0.0,0.8543,7.82,0.88,1910.19,1080.0,21.03
1446,7.0,0.0,0.8619,3.5,0.0,1904.79,1080.0,10.01
1447,7.0,0.0,0.8289,3.77,0.52,1910.37,1072.72,31.67
1448,7.0,0.0,0.8016,2.47,0.0,1917.55,1072.76,19.03
1449,7.0,0.0,0.8243,2.48,0.0,1914.94,1077.28,20.67
1450,7.0,0.0,0.7327,570.89,171.55,1802.56,1080.0,12.44
1451,7.0,0.0,0.7378,691.94,246.54,1841.42,924.49,25.09
1452,7.0,0.0,0.7335,725.99,269.48,1855.32,864.61,24.73
1453,7.0,0.0,0.7323,735.11,273.51,1860.15,850.01,24.76
1454,7.0,0.0,0.7365,735.98,273.45,1862.04,847.24,18.58
1455,7.0,0.0,0.7412,734.12,272.25,1862.79,848.62,18.92
1456,7.0,0.0,0.7388,731.87,270.75,1862.86,851.46,18.61
1457,7.0,0.0,0.729,730.83,270.78,1859.96,851.11,24.77
1458,7.0,0.0,0.7281,729.57,270.5,1857.85,850.23,25.2
1459,7.0,0.0,0.7301,727.67,270.45,1857.24,850.46,25.23
1460,7.0,0.0,0.7313,725.6,270.35,1856.26,850.67,25.18
1461,7.0,0.0,0.7323,724.19,267.95,1858.78,852.65,25.08
1462,7.0,0.0,0.7364,722.56,266.51,1859.84,855.24,24.57
1463,7.0,0.0,0.7323,722.4,269.12,1855.94,853.83,19.0
1464,7.0,0.0,0.7104,722.52,268.71,1856.91,853.42,21.35
1465,7.0,0.0,0.7183,721.71,267.71,1858.32,854.72,31.76
1466,7.0,0.0,0.724,721.47,259.7,1861.97,857.64,23.97
1467,7.0,0.0,0.6715,728.82,248.07,1857.29,858.97,20.39
1468,7.0,0.0,0.7472,730.72,238.7,1859.42,859.04,31.47
1469,7.0,0.0,0.7289,743.08,230.54,1872.43,857.96,21.15
1470,7.0,0.0,0.7324,739.95,234.66,1884.45,856.03,20.95
1471,7.0,0.0,0.5945,756.54,214.54,1896.92,863.56,23.7
1472,7.0,0.0,0.6454,760.02,204.47,1911.05,860.92,24.99
1473,7.0,0.0,0.7196,761.03,208.89,1914.86,864.23,18.14
1474,7.0,0.0,0.6951,762.29,207.66,1915.9,864.85,24.22
1475,7.0,0.0,0.6745,759.98,192.29,1911.28,864.12,23.93
1476,7.0,0.0,0.6187,760.63,174.98,1908.4,862.97,26.26
1477,7.0,0.0,0.6986,761.47,168.18,1917.97,859.35,22.84
1478,7.0,0.0,0.6303,766.49,169.05,1920.0,853.03,31.47
1479,7.0,0.0,0.699,770.58,168.24,1912.03,853.81,21.1
1480,7.0,0.0,0.793,788.67,162.77,1918.6,860.56,18.31
1481,7.0,0.0,0.7735,794.9,160.38,1918.89,858.6,27.54
1482,7.0,0.0,0.789,799.84,158.86,1899.76,854.02,22.34
1483,7.0,0.0,0.785,805.38,158.87,1881.69,841.62,25.3
1484,7.0,0.0,0.7961,803.82,158.71,1896.94,837.96,18.75
1485,7.0,0.0,0.7387,804.66,158.39,1905.84,837.46,18.75
1486,7.0,0.0,0.7352,809.06,157.96,1912.67,837.7,24.82
1487,7.0,0.0,0.7317,810.29,159.21,1914.51,832.8,25.0
1488,7.0,0.0,0.6294,813.96,157.8,1915.52,827.82,18.63
1489,7.0,0.0,0.7302,814.1,156.73,1908.67,832.56,18.87
1490,7.0,0.0,0.7027,814.9,157.64,1909.03,829.62,25.21
1491,7.0,0.0,0.7121,812.29,162.48,1908.71,828.5,19.91
1492,7.0,0.0,0.6694,812.02,161.59,1910.74,831.89,18.75
1493,7.0,0.0,0.7165,809.68,163.15,1911.8,831.93,24.97
1494,7.0,0.0,0.7205,808.93,165.17,1912.95,834.42,18.7
1495,7.0,0.0,0.7156,810.1,163.67,1913.09,838.87,25.69
1496,7.0,0.0,0.7288,811.49,161.11,1914.13,852.97,23.47
1497,7.0,0.0,0.744,815.13,160.1,1914.52,862.15,21.19
1498,7.0,0.0,0.7352,818.03,160.47,1914.66,859.23,27.0
1499,7.0,0.0,0.7225,820.6,160.04,1916.78,863.87,25.54
1500,7.0,0.0,0.7126,822.3,159.62,1916.72,863.39,21.12
1501,7.0,0.0,0.7089,824.54,157.84,1918.65,867.9,17.48
1502,7.0,0.0,0.6847,826.75,157.21,1920.0,871.58,24.97
1503,7.0,0.0,0.7149,833.61,157.57,1920.0,860.36,19.03
1504,7.0,0.0,0.5661,838.43,157.59,1920.0,843.43,21.44
1505,7.0,0.0,0.627,842.23,156.97,1919.64,844.39,32.58
1506,7.0,0.0,0.5152,842.52,154.92,1918.9,861.5,27.0
1507,7.0,0.0,0.4458,847.06,153.06,1919.94,876.07,26.68
1508,7.0,0.0,0.3856,847.47,151.68,1920.0,871.08,20.9
1509,7.0,0.0,0.3605,848.43,150.11,1920.0,865.0,21.07
1510,7.0,0.0,0.3369,849.73,148.4,1920.0,860.94,23.63
