Frame,Track_ID,Class_ID,Confidence,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2,FPS
1387,,,,,,,,3.34
1388,,,,,,,,3.7
1389,,,,,,,,3.72
1390,,,,,,,,3.4
1391,,,,,,,,3.32
1392,7.0,0.0,0.698,225.0,69.0,1916.0,917.0,3.67
1393,7.0,0.0,0.7681,213.0,44.0,1917.0,946.0,3.04
1394,7.0,0.0,0.788,203.0,37.0,1918.0,960.0,3.39
1395,7.0,0.0,0.7715,186.0,39.0,1918.0,994.0,3.63
1396,7.0,0.0,0.8135,177.0,29.0,1917.0,992.0,3.67
1397,7.0,0.0,0.733,173.0,34.0,1915.0,970.0,3.72
1398,7.0,0.0,0.7289,179.0,78.0,1913.0,928.0,3.68
1399,7.0,0.0,0.7048,179.0,65.0,1915.0,958.0,3.72
1400,7.0,0.0,0.5953,163.0,80.0,1913.0,977.0,3.57
1401,7.0,0.0,0.6081,129.0,82.0,1913.0,976.0,3.39
1402,7.0,0.0,0.6191,105.0,76.0,1908.0,982.0,3.56
1403,7.0,0.0,0.6962,93.0,74.0,1908.0,955.0,2.89
1404,7.0,0.0,0.6641,82.0,48.0,1912.0,973.0,2.52
1405,7.0,0.0,0.7889,56.0,47.0,1909.0,993.0,3.17
1406,7.0,0.0,0.8035,46.0,39.0,1915.0,1003.0,3.73
1407,7.0,0.0,0.7888,14.0,35.0,1916.0,1010.0,3.85
1408,7.0,0.0,0.8268,3.0,13.0,1916.0,1035.0,3.98
1409,7.0,0.0,0.8513,0.0,9.0,1920.0,1065.0,3.85
1410,7.0,0.0,0.8299,0.0,2.0,1920.0,1059.0,3.99
1411,7.0,0.0,0.8368,0.0,1.0,1920.0,1072.0,3.71
1412,7.0,0.0,0.8536,0.0,0.0,1920.0,1078.0,3.74
1413,7.0,0.0,0.8125,1.0,0.0,1920.0,1080.0,3.15
1414,7.0,0.0,0.8114,4.0,0.0,1920.0,1080.0,3.34
1415,7.0,0.0,0.8256,5.0,0.0,1920.0,1080.0,3.51
1416,7.0,0.0,0.831,3.0,0.0,1920.0,1080.0,3.69
1417,7.0,0.0,0.8289,3.0,1.0,1920.0,1080.0,3.66
1418,7.0,0.0,0.829,1.0,0.0,1920.0,1080.0,3.64
1419,7.0,0.0,0.8376,0.0,0.0,1920.0,1080.0,3.8
1420,7.0,0.0,0.8413,0.0,0.0,1917.0,1080.0,3.48
1421,7.0,0.0,0.8596,0.0,3.0,1917.0,1080.0,3.19
1422,7.0,0.0,0.8419,0.0,8.0,1917.0,1080.0,3.56
1423,7.0,0.0,0.8268,1.0,6.0,1909.0,1074.0,2.54
1424,7.0,0.0,0.8271,3.0,5.0,1906.0,1070.0,3.96
1425,7.0,0.0,0.8153,3.0,5.0,1904.0,1064.0,4.23
1426,7.0,0.0,0.8038,0.0,4.0,1911.0,1070.0,4.37
1427,7.0,0.0,0.8033,0.0,2.0,1910.0,1075.0,4.43
1428,7.0,0.0,0.8064,0.0,0.0,1911.0,1080.0,4.45
1429,7.0,0.0,0.8208,3.0,0.0,1913.0,1080.0,4.54
1430,7.0,0.0,0.8088,5.0,0.0,1913.0,1080.0,4.42
1431,7.0,0.0,0.8216,4.0,0.0,1913.0,1080.0,3.64
1432,7.0,0.0,0.8211,4.0,0.0,1913.0,1080.0,3.87
1433,7.0,0.0,0.8024,2.0,0.0,1904.0,1080.0,3.6
1434,7.0,0.0,0.8171,2.0,3.0,1903.0,1080.0,3.43
1435,7.0,0.0,0.8082,1.0,7.0,1896.0,1080.0,3.49
1436,7.0,0.0,0.7743,1.0,9.0,1888.0,1079.0,3.65
1437,7.0,0.0,0.7602,1.0,10.0,1883.0,1079.0,3.6
1438,7.0,0.0,0.8029,1.0,18.0,1887.0,1078.0,3.72
1439,7.0,0.0,0.7754,0.0,20.0,1901.0,1077.0,3.52
1440,7.0,0.0,0.7588,1.0,15.0,1885.0,1073.0,3.88
1441,7.0,0.0,0.7623,0.0,4.0,1876.0,1079.0,3.58
1442,7.0,0.0,0.7752,2.0,1.0,1891.0,1080.0,3.64
1443,7.0,0.0,0.7841,5.0,1.0,1906.0,1080.0,3.44
1444,7.0,0.0,0.8131,8.0,2.0,1912.0,1080.0,3.39
1445,7.0,0.0,0.8543,7.0,0.0,1910.0,1080.0,3.5
1446,7.0,0.0,0.8619,3.0,0.0,1904.0,1080.0,2.88
1447,7.0,0.0,0.8289,3.0,0.0,1910.0,1072.0,3.45
1448,7.0,0.0,0.8016,2.0,0.0,1917.0,1072.0,2.85
1449,7.0,0.0,0.8243,2.0,0.0,1914.0,1077.0,3.88
1450,7.0,0.0,0.7327,570.0,171.0,1802.0,1080.0,3.44
1451,7.0,0.0,0.7378,691.0,246.0,1841.0,924.0,3.84
1452,7.0,0.0,0.7335,725.0,269.0,1855.0,864.0,4.05
1453,7.0,0.0,0.7323,735.0,273.0,1860.0,850.0,3.79
1454,7.0,0.0,0.7365,735.0,273.0,1862.0,847.0,3.62
1455,7.0,0.0,0.7412,734.0,272.0,1862.0,848.0,3.5
1456,7.0,0.0,0.7388,731.0,270.0,1862.0,851.0,3.58
1457,7.0,0.0,0.729,730.0,270.0,1859.0,851.0,3.65
1458,7.0,0.0,0.7281,729.0,270.0,1857.0,850.0,3.94
1459,7.0,0.0,0.7301,727.0,270.0,1857.0,850.0,3.68
1460,7.0,0.0,0.7313,725.0,270.0,1856.0,850.0,3.72
1461,7.0,0.0,0.7323,724.0,267.0,1858.0,852.0,3.39
1462,7.0,0.0,0.7364,722.0,266.0,1859.0,855.0,3.66
1463,7.0,0.0,0.7323,722.0,269.0,1855.0,853.0,3.24
1464,7.0,0.0,0.7104,722.0,268.0,1856.0,853.0,3.27
1465,7.0,0.0,0.7183,721.0,267.0,1858.0,854.0,3.59
1466,7.0,0.0,0.724,721.0,259.0,1861.0,857.0,3.69
1467,7.0,0.0,0.6715,728.0,248.0,1857.0,858.0,3.78
1468,7.0,0.0,0.7472,730.0,238.0,1859.0,859.0,3.46
1469,7.0,0.0,0.7289,743.0,230.0,1872.0,857.0,3.67
1470,7.0,0.0,0.7324,739.0,234.0,1884.0,856.0,3.74
1471,7.0,0.0,0.5945,756.0,214.0,1896.0,863.0,2.55
1472,7.0,0.0,0.6454,760.0,204.0,1911.0,860.0,3.89
1473,7.0,0.0,0.7196,761.0,208.0,1914.0,864.0,3.09
1474,7.0,0.0,0.6951,762.0,207.0,1915.0,864.0,3.58
1475,7.0,0.0,0.6745,759.0,192.0,1911.0,864.0,3.88
1476,7.0,0.0,0.6187,760.0,174.0,1908.0,862.0,3.9
1477,7.0,0.0,0.6986,761.0,168.0,1917.0,859.0,3.9
1478,7.0,0.0,0.6303,766.0,169.0,1920.0,853.0,3.47
1479,7.0,0.0,0.699,770.0,168.0,1912.0,853.0,3.69
1480,7.0,0.0,0.793,788.0,162.0,1918.0,860.0,3.61
1481,7.0,0.0,0.7735,794.0,160.0,1918.0,858.0,3.2
1482,7.0,0.0,0.789,799.0,158.0,1899.0,854.0,3.49
1483,7.0,0.0,0.785,805.0,158.0,1881.0,841.0,3.21
1484,7.0,0.0,0.7961,803.0,158.0,1896.0,837.0,3.07
1485,7.0,0.0,0.7387,804.0,158.0,1905.0,837.0,3.36
1486,7.0,0.0,0.7352,809.0,157.0,1912.0,837.0,3.03
1487,7.0,0.0,0.7317,810.0,159.0,1914.0,832.0,2.73
1488,7.0,0.0,0.6294,813.0,157.0,1915.0,827.0,2.98
1489,7.0,0.0,0.7302,814.0,156.0,1908.0,832.0,2.43
1490,7.0,0.0,0.7027,814.0,157.0,1909.0,829.0,3.83
1491,7.0,0.0,0.7121,812.0,162.0,1908.0,828.0,3.86
1492,7.0,0.0,0.6694,812.0,161.0,1910.0,831.0,4.13
1493,7.0,0.0,0.7165,809.0,163.0,1911.0,831.0,3.82
1494,7.0,0.0,0.7205,808.0,165.0,1912.0,834.0,3.81
1495,7.0,0.0,0.7156,810.0,163.0,1913.0,838.0,3.83
1496,7.0,0.0,0.7288,811.0,161.0,1914.0,852.0,4.08
1497,7.0,0.0,0.744,815.0,160.0,1914.0,862.0,3.89
1498,7.0,0.0,0.7352,818.0,160.0,1914.0,859.0,3.06
1499,7.0,0.0,0.7225,820.0,160.0,1916.0,863.0,4.24
1500,7.0,0.0,0.7126,822.0,159.0,1916.0,863.0,4.23
1501,7.0,0.0,0.7089,824.0,157.0,1918.0,867.0,3.88
1502,7.0,0.0,0.6847,826.0,157.0,1920.0,871.0,4.16
1503,7.0,0.0,0.7149,833.0,157.0,1920.0,860.0,3.92
1504,7.0,0.0,0.5661,838.0,157.0,1920.0,843.0,3.92
1505,7.0,0.0,0.627,842.0,156.0,1919.0,844.0,3.88
1506,7.0,0.0,0.5152,842.0,154.0,1918.0,861.0,3.97
1507,7.0,0.0,0.4458,847.0,153.0,1919.0,876.0,3.75
1508,7.0,0.0,0.3856,847.0,151.0,1920.0,871.0,3.71
1509,7.0,0.0,0.3605,848.0,150.0,1920.0,864.0,3.76
1510,7.0,0.0,0.3369,849.0,148.0,1920.0,860.0,3.9
1511,7.0,0.0,0.2351,853.0,151.0,1919.0,826.0,3.47
1512,7.0,0.0,0.2518,849.0,145.0,1919.0,871.0,3.52
1513,7.0,0.0,0.1615,847.0,142.0,1919.0,884.0,3.39
1514,,,,,,,,3.28
1515,,,,,,,,3.42
1516,,,,,,,,3.87
1517,,,,,,,,3.74
1518,,,,,,,,3.71
1519,,,,,,,,3.72
1520,,,,,,,,3.7
1521,,,,,,,,3.39
1522,,,,,,,,3.39
1523,,,,,,,,3.19
1524,,,,,,,,3.18
1525,,,,,,,,2.89
1526,,,,,,,,2.93
1527,,,,,,,,3.06
1528,,,,,,,,2.9
1529,,,,,,,,4.25
1530,,,,,,,,4.2
1531,,,,,,,,3.8
1532,,,,,,,,4.28
1533,,,,,,,,3.99
1534,,,,,,,,3.94
1535,,,,,,,,3.9
1536,,,,,,,,4.01
1537,,,,,,,,3.98
1538,,,,,,,,3.73
1539,,,,,,,,3.58
1540,,,,,,,,3.89
1541,,,,,,,,3.52
1542,,,,,,,,3.51
1543,,,,,,,,3.29
1544,,,,,,,,3.33
1545,,,,,,,,3.52
1546,,,,,,,,3.49
1547,,,,,,,,3.8
1548,,,,,,,,3.68
1549,,,,,,,,3.61
1550,,,,,,,,3.06
1551,,,,,,,,2.8
1552,,,,,,,,4.19
1553,,,,,,,,4.01
1554,8.0,0.0,0.5921,0.0,270.0,1069.0,1061.0,4.06
1555,8.0,0.0,0.6214,0.0,272.0,1075.0,1061.0,3.99
1556,8.0,0.0,0.6133,3.0,145.0,1725.0,1022.0,4.17
1557,8.0,0.0,0.6128,4.0,111.0,1920.0,1006.0,4.34
1558,8.0,0.0,0.5628,4.0,96.0,1920.0,989.0,4.15
1559,8.0,0.0,0.5568,3.0,85.0,1920.0,1002.0,
1559,9.0,0.0,0.6729,0.0,289.0,1086.0,1059.0,3.9
1560,8.0,0.0,0.6313,3.0,94.0,1920.0,1004.0,
1560,9.0,0.0,0.4674,0.0,294.0,1093.0,1055.0,3.02
1561,8.0,0.0,0.5713,3.0,96.0,1920.0,997.0,
1561,9.0,0.0,0.5636,0.0,297.0,1095.0,1054.0,3.52
1562,8.0,0.0,0.607,3.0,94.0,1920.0,984.0,
1562,9.0,0.0,0.599,0.0,300.0,1090.0,1054.0,3.8
1563,8.0,0.0,0.5648,2.0,112.0,1920.0,976.0,
1563,9.0,0.0,0.5212,0.0,302.0,1087.0,1056.0,3.42
1564,8.0,0.0,0.5497,2.0,114.0,1920.0,979.0,
1564,9.0,0.0,0.5875,0.0,303.0,1086.0,1060.0,3.41
1565,8.0,0.0,0.4462,3.0,114.0,1920.0,982.0,
1565,9.0,0.0,0.6219,0.0,304.0,1085.0,1064.0,3.56
1566,8.0,0.0,0.5156,4.0,116.0,1920.0,980.0,
1566,9.0,0.0,0.4401,0.0,314.0,1087.0,1069.0,3.69
1567,8.0,0.0,0.54,4.0,119.0,1920.0,978.0,
1567,9.0,0.0,0.3341,0.0,316.0,1088.0,1073.0,3.69
1568,8.0,0.0,0.5625,5.0,124.0,1920.0,978.0,
1568,9.0,0.0,0.4702,1.0,308.0,1075.0,1068.0,3.83
1569,8.0,0.0,0.5517,4.0,128.0,1920.0,968.0,
1569,9.0,0.0,0.2634,0.0,313.0,1068.0,1068.0,3.69
1570,8.0,0.0,0.5578,3.0,127.0,1920.0,965.0,
1570,9.0,0.0,0.3178,0.0,315.0,1063.0,1068.0,3.64
1571,8.0,0.0,0.6218,4.0,133.0,1920.0,975.0,
1571,9.0,0.0,0.18,0.0,316.0,1066.0,1070.0,3.38
1572,8.0,0.0,0.5747,5.0,134.0,1920.0,970.0,
1572,9.0,0.0,0.1196,1.0,316.0,1028.0,1076.0,3.45
1573,8.0,0.0,0.5682,4.0,142.0,1920.0,962.0,
1573,9.0,0.0,0.286,1.0,312.0,1007.0,1080.0,2.45
1574,8.0,0.0,0.5964,4.0,147.0,1920.0,971.0,
1574,9.0,0.0,0.1884,0.0,311.0,1023.0,1077.0,3.49
1575,8.0,0.0,0.631,5.0,151.0,1920.0,988.0,
1575,9.0,0.0,0.1252,0.0,305.0,1030.0,1067.0,3.96
1576,8.0,0.0,0.6218,4.0,155.0,1920.0,981.0,
1576,9.0,0.0,0.4871,0.0,311.0,1021.0,1075.0,3.98
1577,8.0,0.0,0.6095,3.0,156.0,1919.0,981.0,
1577,9.0,0.0,0.4294,0.0,313.0,1019.0,1078.0,3.29
1578,8.0,0.0,0.5649,2.0,156.0,1918.0,976.0,
1578,9.0,0.0,0.4969,0.0,312.0,1013.0,1079.0,3.86
1579,8.0,0.0,0.5275,2.0,153.0,1918.0,969.0,
1579,9.0,0.0,0.483,0.0,309.0,1011.0,1079.0,3.86
1580,8.0,0.0,0.5353,0.0,152.0,1918.0,963.0,
1580,9.0,0.0,0.4622,0.0,309.0,1007.0,1080.0,3.47
1581,8.0,0.0,0.4399,1.0,150.0,1920.0,960.0,
1581,9.0,0.0,0.223,0.0,313.0,1009.0,1079.0,3.35
1582,8.0,0.0,0.3666,3.0,144.0,1914.0,955.0,
1582,9.0,0.0,0.4305,0.0,312.0,1012.0,1079.0,3.63
1583,8.0,0.0,0.1597,7.0,108.0,1907.0,935.0,
1583,9.0,0.0,0.3127,0.0,312.0,991.0,1078.0,3.01
1584,8.0,0.0,0.372,2.0,130.0,1906.0,940.0,
1584,9.0,0.0,0.3637,0.0,319.0,1028.0,1077.0,3.14
1585,8.0,0.0,0.4161,4.0,135.0,1912.0,955.0,
1585,9.0,0.0,0.5065,0.0,311.0,1085.0,1076.0,3.45
1586,8.0,0.0,0.4104,7.0,135.0,1866.0,958.0,
1586,9.0,0.0,0.3976,0.0,308.0,1092.0,1072.0,3.25
1587,8.0,0.0,0.409,7.0,134.0,1874.0,963.0,
1587,9.0,0.0,0.3899,0.0,310.0,1046.0,1077.0,2.92
1588,8.0,0.0,0.4682,3.0,132.0,1900.0,967.0,
1588,9.0,0.0,0.4618,0.0,309.0,1023.0,1079.0,2.98
1589,8.0,0.0,0.2364,2.0,126.0,1916.0,962.0,
1589,9.0,0.0,0.5391,0.0,305.0,997.0,1080.0,4.04
1590,8.0,0.0,0.115,5.0,128.0,1917.0,964.0,
1590,9.0,0.0,0.6421,0.0,303.0,988.0,1078.0,4.22
1591,8.0,0.0,0.1428,5.0,131.0,1916.0,976.0,
1591,9.0,0.0,0.7147,0.0,302.0,984.0,1078.0,3.95
1592,8.0,0.0,0.16,7.0,128.0,1914.0,982.0,
1592,9.0,0.0,0.7356,1.0,304.0,970.0,1079.0,4.13
1593,8.0,0.0,0.1923,7.0,131.0,1915.0,985.0,
1593,9.0,0.0,0.7408,1.0,302.0,961.0,1080.0,3.86
1594,8.0,0.0,0.2389,6.0,134.0,1919.0,987.0,
1594,9.0,0.0,0.6853,1.0,307.0,965.0,1080.0,3.53
1595,8.0,0.0,0.2848,5.0,120.0,1920.0,987.0,
1595,9.0,0.0,0.6685,1.0,306.0,967.0,1080.0,3.73
1596,8.0,0.0,0.2418,4.0,127.0,1920.0,980.0,
1596,9.0,0.0,0.6608,0.0,313.0,973.0,1080.0,3.83
1597,8.0,0.0,0.2378,2.0,136.0,1920.0,968.0,
1597,9.0,0.0,0.6916,0.0,319.0,969.0,1077.0,3.64
1598,8.0,0.0,0.2049,5.0,142.0,1919.0,961.0,
1598,9.0,0.0,0.7152,0.0,331.0,975.0,1071.0,3.84
1599,8.0,0.0,0.2833,10.0,145.0,1909.0,962.0,
1599,9.0,0.0,0.6869,3.0,337.0,967.0,1074.0,3.83
1600,8.0,0.0,0.41,14.0,136.0,1882.0,966.0,
1600,9.0,0.0,0.5189,6.0,342.0,970.0,1066.0,3.82
1601,8.0,0.0,0.308,13.0,112.0,1865.0,967.0,
1601,9.0,0.0,0.1765,6.0,337.0,971.0,1067.0,3.43
1602,9.0,0.0,0.4142,0.0,339.0,969.0,1038.0,3.67
1603,9.0,0.0,0.4835,0.0,333.0,956.0,1032.0,3.31
1604,9.0,0.0,0.5077,0.0,330.0,942.0,1039.0,3.21
1605,,,,,,,,3.08
1606,9.0,0.0,0.5159,9.0,346.0,1276.0,899.0,3.5
1607,9.0,0.0,0.4646,174.0,331.0,1387.0,906.0,3.45
1608,9.0,0.0,0.5253,209.0,325.0,1450.0,892.0,3.79
1609,9.0,0.0,0.5568,248.0,315.0,1541.0,910.0,3.79
1610,9.0,0.0,0.5229,286.0,305.0,1787.0,925.0,3.34
1611,9.0,0.0,0.1165,280.0,285.0,1885.0,922.0,3.34
1612,9.0,0.0,0.3507,264.0,322.0,1679.0,932.0,3.43
1613,9.0,0.0,0.1094,225.0,261.0,1593.0,941.0,3.19
1614,9.0,0.0,0.2019,173.0,281.0,1561.0,944.0,3.27
1615,9.0,0.0,0.1031,287.0,305.0,1556.0,936.0,3.59
1616,9.0,0.0,0.1552,294.0,326.0,1547.0,939.0,3.81
1617,9.0,0.0,0.3881,181.0,276.0,1545.0,960.0,2.72
1618,9.0,0.0,0.3729,152.0,308.0,1543.0,983.0,3.94
1619,9.0,0.0,0.154,86.0,278.0,1542.0,995.0,3.97
1620,9.0,0.0,0.1754,48.0,274.0,1539.0,989.0,3.85
1621,9.0,0.0,0.1745,37.0,288.0,1542.0,986.0,3.65
1622,9.0,0.0,0.1213,39.0,279.0,1538.0,979.0,3.89
1623,9.0,0.0,0.4586,10.0,95.0,1541.0,1009.0,3.65
1624,9.0,0.0,0.3997,66.0,36.0,1548.0,974.0,3.31
1625,9.0,0.0,0.3682,78.0,12.0,1558.0,989.0,3.44
1626,9.0,0.0,0.5151,34.0,3.0,1798.0,1003.0,3.74
1627,9.0,0.0,0.331,19.0,0.0,1729.0,1034.0,3.49
1628,9.0,0.0,0.6404,4.0,0.0,1859.0,1039.0,3.78
1629,9.0,0.0,0.3368,3.0,0.0,1902.0,1049.0,3.64
1630,9.0,0.0,0.6136,0.0,0.0,1717.0,1071.0,3.55
1631,9.0,0.0,0.5399,0.0,0.0,1641.0,1061.0,3.34
1632,9.0,0.0,0.385,2.0,0.0,1612.0,1065.0,3.44
1633,9.0,0.0,0.3201,5.0,0.0,1810.0,1049.0,2.42
1634,9.0,0.0,0.2675,14.0,0.0,1886.0,1053.0,3.56
1635,9.0,0.0,0.2334,4.0,0.0,1912.0,1038.0,4.02
1636,9.0,0.0,0.1974,3.0,0.0,1920.0,1030.0,3.61
1637,9.0,0.0,0.2162,0.0,0.0,1917.0,1063.0,3.87
1638,,,,,,,,4.35
1639,9.0,0.0,0.1234,0.0,0.0,1920.0,1074.0,3.97
1640,9.0,0.0,0.4445,0.0,0.0,1920.0,1043.0,3.24
1641,9.0,0.0,0.4515,0.0,0.0,1919.0,1040.0,3.41
1642,9.0,0.0,0.4166,0.0,0.0,1919.0,1049.0,3.6
1643,9.0,0.0,0.3899,0.0,0.0,1915.0,1046.0,3.14
1644,9.0,0.0,0.4859,3.0,0.0,1906.0,1022.0,3.22
1645,9.0,0.0,0.4744,0.0,0.0,1895.0,1041.0,3.37
1646,9.0,0.0,0.3267,0.0,0.0,1900.0,1003.0,3.53
1647,9.0,0.0,0.281,0.0,0.0,1898.0,1008.0,3.65
1648,9.0,0.0,0.2067,0.0,0.0,1880.0,837.0,3.66
1649,9.0,0.0,0.211,0.0,0.0,1893.0,921.0,2.9
1650,9.0,0.0,0.2558,0.0,0.0,1892.0,971.0,3.75
1651,9.0,0.0,0.4664,0.0,0.0,1889.0,959.0,3.7
1652,9.0,0.0,0.273,0.0,0.0,1881.0,955.0,3.9
1653,9.0,0.0,0.3776,0.0,0.0,1873.0,966.0,3.57
1654,9.0,0.0,0.1192,0.0,0.0,1880.0,1007.0,3.73
1655,9.0,0.0,0.1783,3.0,0.0,1842.0,1002.0,3.7
1656,9.0,0.0,0.202,8.0,0.0,1823.0,1020.0,3.89
1657,9.0,0.0,0.2301,7.0,0.0,1819.0,1054.0,3.51
1658,9.0,0.0,0.385,9.0,0.0,1795.0,1063.0,3.74
1659,9.0,0.0,0.3714,9.0,0.0,1776.0,1077.0,3.75
1660,9.0,0.0,0.4796,10.0,0.0,1777.0,1080.0,3.6
1661,9.0,0.0,0.4009,8.0,0.0,1782.0,1080.0,2.59
1662,9.0,0.0,0.5261,12.0,0.0,1768.0,1070.0,2.47
1663,9.0,0.0,0.6295,21.0,0.0,1796.0,1059.0,3.08
1664,9.0,0.0,0.5303,10.0,0.0,1700.0,1048.0,3.45
1665,9.0,0.0,0.3761,21.0,0.0,1692.0,1041.0,3.81
1666,9.0,0.0,0.4682,33.0,0.0,1600.0,1015.0,3.7
1667,9.0,0.0,0.5769,25.0,0.0,1565.0,1021.0,3.86
1668,9.0,0.0,0.5581,57.0,13.0,1530.0,1022.0,3.8
1669,9.0,0.0,0.4524,114.0,19.0,1514.0,1043.0,3.91
1670,9.0,0.0,0.5298,61.0,8.0,1601.0,1056.0,3.56
1671,9.0,0.0,0.4706,31.0,4.0,1744.0,1073.0,3.41
1672,9.0,0.0,0.3687,25.0,3.0,1715.0,1074.0,3.73
1673,9.0,0.0,0.3012,15.0,2.0,1784.0,1080.0,3.04
1674,9.0,0.0,0.3654,17.0,1.0,1806.0,1080.0,2.71
1675,9.0,0.0,0.3055,18.0,1.0,1656.0,1080.0,4.2
1676,9.0,0.0,0.1433,65.0,0.0,1820.0,1080.0,4.24
1677,9.0,0.0,0.3356,34.0,0.0,1577.0,1054.0,4.42
1678,9.0,0.0,0.2793,11.0,10.0,1492.0,1056.0,4.08
1679,9.0,0.0,0.3416,4.0,7.0,1468.0,1059.0,4.37
1680,9.0,0.0,0.4446,1.0,6.0,1447.0,1064.0,3.1
1681,9.0,0.0,0.373,1.0,8.0,1443.0,1059.0,3.69
1682,9.0,0.0,0.395,0.0,3.0,1445.0,1057.0,3.95
1683,9.0,0.0,0.3789,0.0,8.0,1437.0,1057.0,3.56
1684,9.0,0.0,0.3068,30.0,4.0,1539.0,1072.0,3.5
1685,9.0,0.0,0.3862,38.0,1.0,1611.0,1078.0,3.51
1686,9.0,0.0,0.354,42.0,0.0,1569.0,1080.0,3.81
1687,9.0,0.0,0.4024,41.0,7.0,1464.0,1078.0,3.53
1688,9.0,0.0,0.622,23.0,18.0,1429.0,1075.0,3.73
1689,9.0,0.0,0.6537,22.0,16.0,1424.0,1071.0,3.7
1690,9.0,0.0,0.5774,30.0,6.0,1423.0,1067.0,3.63
1691,9.0,0.0,0.6053,26.0,20.0,1431.0,1060.0,3.34
1692,9.0,0.0,0.6288,40.0,17.0,1424.0,1049.0,3.52
1693,9.0,0.0,0.5015,49.0,20.0,1420.0,1043.0,3.33
1694,9.0,0.0,0.5414,49.0,16.0,1421.0,1043.0,3.4
1695,9.0,0.0,0.533,40.0,11.0,1420.0,1052.0,3.61
1696,9.0,0.0,0.4793,26.0,17.0,1429.0,1060.0,3.91
1697,9.0,0.0,0.5799,28.0,14.0,1419.0,1052.0,3.05
1698,9.0,0.0,0.5784,29.0,22.0,1426.0,1050.0,3.78
1699,9.0,0.0,0.3773,39.0,15.0,1422.0,1049.0,3.63
1700,9.0,0.0,0.3923,38.0,9.0,1466.0,1065.0,3.37
1701,9.0,0.0,0.477,23.0,23.0,1471.0,1061.0,2.6
1702,9.0,0.0,0.6343,34.0,18.0,1446.0,1058.0,2.63
1703,9.0,0.0,0.5075,49.0,18.0,1436.0,1055.0,2.88
1704,9.0,0.0,0.4545,51.0,13.0,1434.0,1047.0,3.66
1705,9.0,0.0,0.4592,33.0,14.0,1439.0,1043.0,3.84
1706,9.0,0.0,0.4687,21.0,13.0,1457.0,1043.0,3.84
1707,9.0,0.0,0.4521,17.0,10.0,1455.0,1041.0,3.95
1708,9.0,0.0,0.4181,14.0,7.0,1458.0,1047.0,3.99
1709,9.0,0.0,0.4077,31.0,2.0,1518.0,1059.0,3.94
1710,9.0,0.0,0.331,21.0,3.0,1472.0,1048.0,3.51
1711,9.0,0.0,0.5617,19.0,8.0,1434.0,1051.0,3.4
1712,9.0,0.0,0.5697,17.0,8.0,1423.0,1052.0,3.65
1713,9.0,0.0,0.5757,17.0,11.0,1420.0,1055.0,3.4
1714,9.0,0.0,0.5528,12.0,20.0,1417.0,1053.0,3.25
1715,9.0,0.0,0.5585,9.0,24.0,1412.0,1052.0,3.52
1716,9.0,0.0,0.5456,13.0,21.0,1426.0,1051.0,3.69
1717,9.0,0.0,0.5174,17.0,19.0,1439.0,1051.0,3.83
1718,9.0,0.0,0.5595,20.0,20.0,1441.0,1051.0,3.86
1719,9.0,0.0,0.5533,13.0,27.0,1467.0,1051.0,3.85
1720,9.0,0.0,0.5877,15.0,24.0,1444.0,1048.0,3.38
1721,9.0,0.0,0.5909,11.0,22.0,1432.0,1048.0,2.59
1722,9.0,0.0,0.5727,11.0,21.0,1431.0,1044.0,3.84
1723,9.0,0.0,0.5949,11.0,22.0,1427.0,1044.0,3.53
1724,9.0,0.0,0.5895,11.0,22.0,1426.0,1044.0,3.7
1725,9.0,0.0,0.8922,356.0,0.0,1764.0,1041.0,3.73
1726,9.0,0.0,0.898,359.0,5.0,1877.0,992.0,4.06
1727,9.0,0.0,0.8993,358.0,33.0,1920.0,974.0,3.92
1728,9.0,0.0,0.902,359.0,40.0,1920.0,969.0,3.8
1729,9.0,0.0,0.9025,359.0,43.0,1920.0,968.0,3.85
1730,9.0,0.0,0.902,359.0,42.0,1920.0,968.0,3.76
1731,9.0,0.0,0.9012,359.0,41.0,1920.0,969.0,3.09
1732,9.0,0.0,0.8972,357.0,39.0,1920.0,969.0,3.83
1733,9.0,0.0,0.89,361.0,33.0,1920.0,953.0,3.87
1734,9.0,0.0,0.8799,352.0,29.0,1920.0,933.0,3.3
1735,9.0,0.0,0.8713,356.0,25.0,1920.0,968.0,3.96
1736,9.0,0.0,0.8656,353.0,34.0,1920.0,970.0,4.36
1737,9.0,0.0,0.8703,350.0,42.0,1920.0,971.0,4.18
1738,9.0,0.0,0.8677,347.0,45.0,1920.0,969.0,4.39
1739,9.0,0.0,0.8687,344.0,44.0,1920.0,976.0,4.35
1740,9.0,0.0,0.8687,343.0,43.0,1920.0,980.0,4.16
1741,9.0,0.0,0.8617,345.0,39.0,1920.0,979.0,3.97
1742,9.0,0.0,0.86,339.0,35.0,1920.0,998.0,4.26
1743,9.0,0.0,0.856,335.0,23.0,1920.0,1010.0,3.9
1744,9.0,0.0,0.8499,334.0,9.0,1918.0,1021.0,3.7
1745,9.0,0.0,0.8438,334.0,0.0,1916.0,1028.0,3.63
1746,9.0,0.0,0.7859,331.0,0.0,1916.0,1043.0,3.98
1747,9.0,0.0,0.8332,333.0,0.0,1915.0,1042.0,4.02
1748,9.0,0.0,0.8109,311.0,0.0,1913.0,1039.0,4.02
1749,9.0,0.0,0.8208,315.0,0.0,1912.0,1044.0,3.67
